,word_path,content,font,author,work_id,position
2196,images/regular/zhong-shaojing/DP154061/51.jpg,色,regular,zhong-shaojing,DP154061,"[1103, 1865, 1288, 2055]"
2197,images/regular/zhong-shaojing/DP154061/52.jpg,盟,regular,zhong-shaojing,DP154061,"[530, 1160, 718, 1338]"
2198,images/regular/zhong-shaojing/DP154061/53.jpg,七,regular,zhong-shaojing,DP154061,"[1365, 402, 1545, 546]"
2199,images/regular/zhong-shaojing/DP154061/54.jpg,靈,regular,zhong-shaojing,DP154061,"[818, 2552, 1006, 2739]"
2200,images/regular/zhong-shaojing/DP154061/55.jpg,符,regular,zhong-shaojing,DP154061,"[820, 2744, 1005, 2929]"
2201,images/regular/zhong-shaojing/DP154061/56.jpg,之,regular,zhong-shaojing,DP154061,"[546, 3055, 738, 3229]"
2202,images/regular/zhong-shaojing/DP154061/57.jpg,髮,regular,zhong-shaojing,DP154061,"[802, 400, 1018, 606]"
2203,images/regular/zhong-shaojing/DP154061/58.jpg,各,regular,zhong-shaojing,DP154061,"[1106, 2283, 1297, 2448]"
2204,images/regular/zhong-shaojing/DP154061/59.jpg,青,regular,zhong-shaojing,DP154061,"[1084, 951, 1291, 1147]"
2205,images/regular/zhong-shaojing/DP154061/60.jpg,考,regular,zhong-shaojing,DP154061,"[518, 3225, 728, 3420]"
2206,images/regular/zhong-shaojing/DP154061/61.jpg,素,regular,zhong-shaojing,DP154061,"[1344, 2600, 1537, 2787]"
2207,images/regular/zhong-shaojing/DP154061/62.jpg,河,regular,zhong-shaojing,DP154061,"[244, 995, 451, 1181]"
2208,images/regular/zhong-shaojing/DP154061/63.jpg,積,regular,zhong-shaojing,DP154061,"[238, 383, 459, 601]"
2209,images/regular/zhong-shaojing/DP154061/64.jpg,有,regular,zhong-shaojing,DP154061,"[1358, 942, 1543, 1132]"
2210,images/regular/zhong-shaojing/DP154061/65.jpg,脆,regular,zhong-shaojing,DP154061,"[1365, 724, 1571, 917]"
2211,images/regular/zhong-shaojing/DP154061/66.jpg,之,regular,zhong-shaojing,DP154061,"[541, 385, 735, 567]"
2212,images/regular/zhong-shaojing/DP154061/67.jpg,師,regular,zhong-shaojing,DP154061,"[1355, 1527, 1546, 1710]"
2213,images/regular/zhong-shaojing/DP154061/68.jpg,尺,regular,zhong-shaojing,DP154061,"[1098, 2833, 1298, 3015]"
2214,images/regular/zhong-shaojing/DP154061/69.jpg,登,regular,zhong-shaojing,DP154061,"[829, 953, 1020, 1139]"
2215,images/regular/zhong-shaojing/DP154061/70.jpg,尺,regular,zhong-shaojing,DP154061,"[1358, 3219, 1554, 3382]"
2216,images/regular/zhong-shaojing/DP154061/71.jpg,誓,regular,zhong-shaojing,DP154061,"[825, 1542, 1018, 1734]"
2217,images/regular/zhong-shaojing/DP154061/72.jpg,鐶,regular,zhong-shaojing,DP154061,"[1087, 404, 1286, 590]"
2218,images/regular/zhong-shaojing/DP154061/73.jpg,金,regular,zhong-shaojing,DP154061,"[1347, 3402, 1556, 3585]"
2219,images/regular/zhong-shaojing/DP154061/74.jpg,信,regular,zhong-shaojing,DP154061,"[538, 594, 732, 773]"
2220,images/regular/zhong-shaojing/DP154061/75.jpg,夜,regular,zhong-shaojing,DP154061,"[253, 600, 468, 806]"
2221,images/regular/zhong-shaojing/DP154061/76.jpg,金,regular,zhong-shaojing,DP154061,"[1353, 1882, 1553, 2066]"
2222,images/regular/zhong-shaojing/DP154061/77.jpg,摙,regular,zhong-shaojing,DP154061,"[251, 1175, 459, 1373]"
2223,images/regular/zhong-shaojing/DP154061/78.jpg,獲,regular,zhong-shaojing,DP154061,"[530, 2461, 731, 2658]"
2224,images/regular/zhong-shaojing/DP154061/79.jpg,壇,regular,zhong-shaojing,DP154061,"[820, 1155, 1015, 1346]"
2225,images/regular/zhong-shaojing/DP154061/80.jpg,風,regular,zhong-shaojing,DP154061,"[533, 2659, 732, 2853]"
2226,images/regular/zhong-shaojing/DP154061/81.jpg,行,regular,zhong-shaojing,DP154061,"[815, 2348, 1014, 2535]"
2227,images/regular/zhong-shaojing/DP154061/82.jpg,違,regular,zhong-shaojing,DP154061,"[525, 953, 722, 1146]"
2228,images/regular/zhong-shaojing/DP154061/83.jpg,奉,regular,zhong-shaojing,DP154061,"[809, 2139, 1020, 2343]"
2229,images/regular/zhong-shaojing/DP154061/84.jpg,填,regular,zhong-shaojing,DP154061,"[256, 2100, 463, 2292]"
2231,images/regular/zhong-shaojing/DP154058/1.jpg,四,regular,zhong-shaojing,DP154058,"[789, 1902, 968, 2023]"
2232,images/regular/zhong-shaojing/DP154058/2.jpg,七,regular,zhong-shaojing,DP154058,"[491, 2515, 678, 2661]"
2233,images/regular/zhong-shaojing/DP154058/3.jpg,皆,regular,zhong-shaojing,DP154058,"[546, 593, 715, 745]"
2234,images/regular/zhong-shaojing/DP154058/4.jpg,對,regular,zhong-shaojing,DP154058,"[250, 3263, 447, 3432]"
2235,images/regular/zhong-shaojing/DP154058/5.jpg,出,regular,zhong-shaojing,DP154058,"[266, 1934, 430, 2077]"
2236,images/regular/zhong-shaojing/DP154058/6.jpg,人,regular,zhong-shaojing,DP154058,"[255, 381, 486, 554]"
2237,images/regular/zhong-shaojing/DP154058/7.jpg,一,regular,zhong-shaojing,DP154058,"[1427, 401, 1610, 521]"
2238,images/regular/zhong-shaojing/DP154058/8.jpg,旦,regular,zhong-shaojing,DP154058,"[1421, 587, 1604, 722]"
2240,images/regular/zhong-shaojing/DP154058/10.jpg,甲,regular,zhong-shaojing,DP154058,"[1104, 978, 1282, 1138]"
2241,images/regular/zhong-shaojing/DP154058/11.jpg,人,regular,zhong-shaojing,DP154058,"[783, 1525, 990, 1692]"
2242,images/regular/zhong-shaojing/DP154058/12.jpg,在,regular,zhong-shaojing,DP154058,"[1410, 1148, 1620, 1347]"
2243,images/regular/zhong-shaojing/DP154058/13.jpg,齋,regular,zhong-shaojing,DP154058,"[247, 3423, 447, 3603]"
2245,images/regular/zhong-shaojing/DP154058/15.jpg,也,regular,zhong-shaojing,DP154058,"[245, 2326, 438, 2469]"
2246,images/regular/zhong-shaojing/DP154058/16.jpg,書,regular,zhong-shaojing,DP154058,"[743, 3399, 937, 3567]"
2247,images/regular/zhong-shaojing/DP154058/17.jpg,年,regular,zhong-shaojing,DP154058,"[243, 745, 449, 943]"
2248,images/regular/zhong-shaojing/DP154058/18.jpg,百,regular,zhong-shaojing,DP154058,"[496, 2701, 671, 2862]"
2249,images/regular/zhong-shaojing/DP154058/19.jpg,皆,regular,zhong-shaojing,DP154058,"[264, 3085, 440, 3260]"
2250,images/regular/zhong-shaojing/DP154058/20.jpg,者,regular,zhong-shaojing,DP154058,"[508, 393, 707, 588]"
2251,images/regular/zhong-shaojing/DP154058/21.jpg,明,regular,zhong-shaojing,DP154058,"[775, 2295, 958, 2457]"
2252,images/regular/zhong-shaojing/DP154058/22.jpg,乃,regular,zhong-shaojing,DP154058,"[497, 1914, 689, 2103]"
2253,images/regular/zhong-shaojing/DP154058/23.jpg,不,regular,zhong-shaojing,DP154058,"[251, 1343, 439, 1505]"
2255,images/regular/zhong-shaojing/DP154058/25.jpg,失,regular,zhong-shaojing,DP154058,"[1424, 756, 1603, 918]"
2256,images/regular/zhong-shaojing/DP154058/26.jpg,盟,regular,zhong-shaojing,DP154058,"[542, 939, 727, 1103]"
2257,images/regular/zhong-shaojing/DP154058/27.jpg,其,regular,zhong-shaojing,DP154058,"[778, 1329, 989, 1519]"
2258,images/regular/zhong-shaojing/DP154058/28.jpg,真,regular,zhong-shaojing,DP154058,"[1065, 2310, 1292, 2520]"
2259,images/regular/zhong-shaojing/DP154058/29.jpg,所,regular,zhong-shaojing,DP154058,"[1432, 977, 1617, 1145]"
2260,images/regular/zhong-shaojing/DP154058/30.jpg,上,regular,zhong-shaojing,DP154058,"[751, 2897, 950, 3064]"
2261,images/regular/zhong-shaojing/DP154058/31.jpg,六,regular,zhong-shaojing,DP154058,"[1081, 806, 1284, 925]"
2262,images/regular/zhong-shaojing/DP154058/32.jpg,當,regular,zhong-shaojing,DP154058,"[804, 954, 991, 1124]"
2263,images/regular/zhong-shaojing/DP154058/33.jpg,啟,regular,zhong-shaojing,DP154058,"[515, 1527, 705, 1696]"
2264,images/regular/zhong-shaojing/DP154058/34.jpg,限,regular,zhong-shaojing,DP154058,"[263, 950, 454, 1114]"
2265,images/regular/zhong-shaojing/DP154058/35.jpg,過,regular,zhong-shaojing,DP154058,"[257, 537, 449, 725]"
2266,images/regular/zhong-shaojing/DP154058/36.jpg,列,regular,zhong-shaojing,DP154058,"[530, 753, 719, 926]"
2267,images/regular/zhong-shaojing/DP154058/37.jpg,極,regular,zhong-shaojing,DP154058,"[784, 2070, 970, 2254]"
2268,images/regular/zhong-shaojing/DP154058/38.jpg,此,regular,zhong-shaojing,DP154058,"[805, 379, 993, 549]"
2270,images/regular/zhong-shaojing/DP154058/40.jpg,科,regular,zhong-shaojing,DP154058,"[762, 2487, 977, 2691]"
2271,images/regular/zhong-shaojing/DP154058/41.jpg,真,regular,zhong-shaojing,DP154058,"[795, 555, 1006, 755]"
2273,images/regular/zhong-shaojing/DP154058/43.jpg,上,regular,zhong-shaojing,DP154058,"[1082, 400, 1271, 554]"
2274,images/regular/zhong-shaojing/DP154058/44.jpg,年,regular,zhong-shaojing,DP154058,"[475, 2876, 676, 3071]"
2275,images/regular/zhong-shaojing/DP154058/45.jpg,其,regular,zhong-shaojing,DP154058,"[215, 2475, 423, 2670]"
2276,images/regular/zhong-shaojing/DP154058/46.jpg,按,regular,zhong-shaojing,DP154058,"[787, 1695, 979, 1879]"
2277,images/regular/zhong-shaojing/DP154058/47.jpg,之,regular,zhong-shaojing,DP154058,"[493, 2331, 686, 2505]"
2278,images/regular/zhong-shaojing/DP154058/48.jpg,書,regular,zhong-shaojing,DP154058,"[794, 761, 989, 948]"
2279,images/regular/zhong-shaojing/DP154058/49.jpg,洩,regular,zhong-shaojing,DP154058,"[237, 2105, 430, 2295]"
2280,images/regular/zhong-shaojing/DP154058/50.jpg,復,regular,zhong-shaojing,DP154058,"[248, 1728, 446, 1918]"
2281,images/regular/zhong-shaojing/DP154058/51.jpg,足,regular,zhong-shaojing,DP154058,"[262, 1125, 451, 1303]"
2282,images/regular/zhong-shaojing/DP154058/52.jpg,傳,regular,zhong-shaojing,DP154058,"[755, 2692, 965, 2893]"
2283,images/regular/zhong-shaojing/DP154058/53.jpg,服,regular,zhong-shaojing,DP154058,"[1092, 1947, 1280, 2115]"
2284,images/regular/zhong-shaojing/DP154058/54.jpg,宣,regular,zhong-shaojing,DP154058,"[500, 2132, 689, 2313]"
2285,images/regular/zhong-shaojing/DP154058/55.jpg,此,regular,zhong-shaojing,DP154058,"[1088, 2137, 1280, 2296]"
2286,images/regular/zhong-shaojing/DP154058/56.jpg,符,regular,zhong-shaojing,DP154058,"[252, 2887, 440, 3074]"
2287,images/regular/zhong-shaojing/DP154058/57.jpg,靈,regular,zhong-shaojing,DP154058,"[1095, 1163, 1287, 1348]"
2288,images/regular/zhong-shaojing/DP154058/58.jpg,隱,regular,zhong-shaojing,DP154058,"[1096, 1566, 1291, 1752]"
2289,images/regular/zhong-shaojing/DP154058/59.jpg,受,regular,zhong-shaojing,DP154058,"[246, 2681, 436, 2871]"
2290,images/regular/zhong-shaojing/DP154058/60.jpg,飛,regular,zhong-shaojing,DP154058,"[1089, 1363, 1288, 1555]"
2291,images/regular/zhong-shaojing/DP154058/61.jpg,奉,regular,zhong-shaojing,DP154058,"[508, 1127, 732, 1345]"
2292,images/regular/zhong-shaojing/DP154058/62.jpg,符,regular,zhong-shaojing,DP154058,"[1093, 2527, 1288, 2717]"
2293,images/regular/zhong-shaojing/DP154058/63.jpg,得,regular,zhong-shaojing,DP154058,"[789, 1143, 994, 1334]"
2294,images/regular/zhong-shaojing/DP154058/64.jpg,誓,regular,zhong-shaojing,DP154058,"[497, 1712, 712, 1918]"
2295,images/regular/zhong-shaojing/DP154058/65.jpg,清,regular,zhong-shaojing,DP154058,"[1087, 590, 1287, 777]"
2296,images/regular/zhong-shaojing/DP154058/66.jpg,遊,regular,zhong-shaojing,DP154058,"[1084, 2728, 1289, 2927]"
2297,images/regular/zhong-shaojing/DP154058/67.jpg,行,regular,zhong-shaojing,DP154058,"[1089, 2944, 1296, 3137]"
2298,images/regular/zhong-shaojing/DP154058/68.jpg,得,regular,zhong-shaojing,DP154058,"[244, 1530, 440, 1716]"
2299,images/regular/zhong-shaojing/DP154058/69.jpg,得,regular,zhong-shaojing,DP154058,"[471, 3077, 678, 3277]"
2300,images/regular/zhong-shaojing/DP154058/70.jpg,道,regular,zhong-shaojing,DP154058,"[1073, 1756, 1276, 1948]"
2304,images/regular/zhong-shaojing/DP154071/3.jpg,施,regular,zhong-shaojing,DP154071,"[1275, 873, 1501, 1064]"
2305,images/regular/zhong-shaojing/DP154071/4.jpg,以,regular,zhong-shaojing,DP154071,"[1010, 1744, 1208, 1886]"
2306,images/regular/zhong-shaojing/DP154071/5.jpg,三,regular,zhong-shaojing,DP154071,"[1011, 3374, 1228, 3524]"
2307,images/regular/zhong-shaojing/DP154071/6.jpg,山,regular,zhong-shaojing,DP154071,"[1306, 1464, 1496, 1622]"
2308,images/regular/zhong-shaojing/DP154071/7.jpg,己,regular,zhong-shaojing,DP154071,"[1031, 2117, 1220, 2290]"
2309,images/regular/zhong-shaojing/DP154071/8.jpg,下,regular,zhong-shaojing,DP154071,"[704, 1195, 898, 1362]"
2310,images/regular/zhong-shaojing/DP154071/9.jpg,為,regular,zhong-shaojing,DP154071,"[698, 968, 905, 1169]"
2311,images/regular/zhong-shaojing/DP154071/10.jpg,官,regular,zhong-shaojing,DP154071,"[1031, 3514, 1222, 3687]"
2313,images/regular/zhong-shaojing/DP154071/12.jpg,用,regular,zhong-shaojing,DP154071,"[1003, 1105, 1186, 1279]"
2314,images/regular/zhong-shaojing/DP154071/13.jpg,死,regular,zhong-shaojing,DP154071,"[709, 764, 922, 945]"
2315,images/regular/zhong-shaojing/DP154071/14.jpg,割,regular,zhong-shaojing,DP154071,"[989, 1300, 1195, 1504]"
2316,images/regular/zhong-shaojing/DP154071/15.jpg,之,regular,zhong-shaojing,DP154071,"[1308, 1866, 1502, 2033]"
2317,images/regular/zhong-shaojing/DP154071/16.jpg,不,regular,zhong-shaojing,DP154071,"[1005, 506, 1194, 666]"
2318,images/regular/zhong-shaojing/DP154071/17.jpg,東,regular,zhong-shaojing,DP154071,"[1315, 2927, 1512, 3120]"
2319,images/regular/zhong-shaojing/DP154071/18.jpg,受,regular,zhong-shaojing,DP154071,"[1282, 297, 1487, 494]"
2321,images/regular/zhong-shaojing/DP154071/20.jpg,利,regular,zhong-shaojing,DP154071,"[992, 2306, 1203, 2510]"
2323,images/regular/zhong-shaojing/DP154071/22.jpg,法,regular,zhong-shaojing,DP154071,"[1030, 3157, 1235, 3347]"
2324,images/regular/zhong-shaojing/DP154071/23.jpg,不,regular,zhong-shaojing,DP154071,"[1014, 2538, 1218, 2712]"
2325,images/regular/zhong-shaojing/DP154071/24.jpg,清,regular,zhong-shaojing,DP154071,"[1309, 3491, 1517, 3685]"
2326,images/regular/zhong-shaojing/DP154071/25.jpg,科,regular,zhong-shaojing,DP154071,"[1009, 2951, 1228, 3170]"
2327,images/regular/zhong-shaojing/DP154071/26.jpg,私,regular,zhong-shaojing,DP154071,"[984, 899, 1184, 1079]"
2328,images/regular/zhong-shaojing/DP154071/27.jpg,考,regular,zhong-shaojing,DP154071,"[691, 307, 906, 517]"
2329,images/regular/zhong-shaojing/DP154071/28.jpg,鬼,regular,zhong-shaojing,DP154071,"[712, 1379, 913, 1566]"
2330,images/regular/zhong-shaojing/DP154071/29.jpg,散,regular,zhong-shaojing,DP154071,"[1290, 1061, 1519, 1277]"
2331,images/regular/zhong-shaojing/DP154071/30.jpg,源,regular,zhong-shaojing,DP154071,"[1001, 276, 1193, 471]"
2332,images/regular/zhong-shaojing/DP154071/31.jpg,投,regular,zhong-shaojing,DP154071,"[1296, 2719, 1513, 2929]"
2333,images/regular/zhong-shaojing/DP154071/32.jpg,栖,regular,zhong-shaojing,DP154071,"[1297, 2294, 1494, 2480]"
2334,images/regular/zhong-shaojing/DP154071/33.jpg,或,regular,zhong-shaojing,DP154071,"[1301, 2495, 1518, 2710]"
2335,images/regular/zhong-shaojing/DP154071/34.jpg,寒,regular,zhong-shaojing,DP154071,"[1290, 2068, 1513, 2288]"
2336,images/regular/zhong-shaojing/DP154071/35.jpg,流,regular,zhong-shaojing,DP154071,"[1305, 3118, 1521, 3323]"
2337,images/regular/zhong-shaojing/DP154071/36.jpg,贍,regular,zhong-shaojing,DP154071,"[1008, 1916, 1211, 2113]"
2338,images/regular/zhong-shaojing/DP154071/37.jpg,當,regular,zhong-shaojing,DP154071,"[1293, 685, 1497, 874]"
2339,images/regular/zhong-shaojing/DP154071/38.jpg,林,regular,zhong-shaojing,DP154071,"[1310, 1648, 1517, 1847]"
2340,images/regular/zhong-shaojing/DP154071/39.jpg,損,regular,zhong-shaojing,DP154071,"[1006, 1521, 1207, 1722]"
2341,images/regular/zhong-shaojing/DP154071/40.jpg,遵,regular,zhong-shaojing,DP154071,"[1019, 2720, 1230, 2932]"
2342,images/regular/zhong-shaojing/DP154071/41.jpg,得,regular,zhong-shaojing,DP154071,"[993, 692, 1201, 895]"
2343,images/regular/zhong-shaojing/DP154071/42.jpg,察,regular,zhong-shaojing,DP154071,"[711, 536, 923, 745]"
2345,images/regular/zhong-shaojing/DP154069/1.jpg,王,regular,zhong-shaojing,DP154069,"[1372, 3255, 1552, 3393]"
2346,images/regular/zhong-shaojing/DP154069/2.jpg,山,regular,zhong-shaojing,DP154069,"[1354, 1116, 1533, 1265]"
2347,images/regular/zhong-shaojing/DP154069/3.jpg,十,regular,zhong-shaojing,DP154069,"[1093, 2684, 1276, 2829]"
2348,images/regular/zhong-shaojing/DP154069/4.jpg,甲,regular,zhong-shaojing,DP154069,"[263, 2673, 441, 2845]"
2349,images/regular/zhong-shaojing/DP154069/5.jpg,夫,regular,zhong-shaojing,DP154069,"[797, 3281, 993, 3443]"
2350,images/regular/zhong-shaojing/DP154069/6.jpg,子,regular,zhong-shaojing,DP154069,"[1355, 1674, 1534, 1850]"
2351,images/regular/zhong-shaojing/DP154069/7.jpg,因,regular,zhong-shaojing,DP154069,"[252, 1897, 425, 2051]"
2352,images/regular/zhong-shaojing/DP154069/8.jpg,在,regular,zhong-shaojing,DP154069,"[809, 2326, 996, 2501]"
2353,images/regular/zhong-shaojing/DP154069/9.jpg,人,regular,zhong-shaojing,DP154069,"[1090, 2851, 1302, 3023]"
2354,images/regular/zhong-shaojing/DP154069/10.jpg,兒,regular,zhong-shaojing,DP154069,"[266, 3257, 456, 3419]"
2355,images/regular/zhong-shaojing/DP154069/11.jpg,勺,regular,zhong-shaojing,DP154069,"[521, 1148, 692, 1309]"
2356,images/regular/zhong-shaojing/DP154069/12.jpg,人,regular,zhong-shaojing,DP154069,"[231, 1713, 463, 1894]"
2357,images/regular/zhong-shaojing/DP154069/13.jpg,勺,regular,zhong-shaojing,DP154069,"[1382, 2302, 1559, 2456]"
2358,images/regular/zhong-shaojing/DP154069/14.jpg,女,regular,zhong-shaojing,DP154069,"[1340, 1499, 1540, 1663]"
2359,images/regular/zhong-shaojing/DP154069/15.jpg,真,regular,zhong-shaojing,DP154069,"[216, 1531, 457, 1726]"
2360,images/regular/zhong-shaojing/DP154069/16.jpg,此,regular,zhong-shaojing,DP154069,"[503, 560, 690, 714]"
2361,images/regular/zhong-shaojing/DP154069/17.jpg,而,regular,zhong-shaojing,DP154069,"[1074, 1502, 1257, 1660]"
2363,images/regular/zhong-shaojing/DP154069/19.jpg,魏,regular,zhong-shaojing,DP154069,"[787, 3097, 999, 3273]"
2364,images/regular/zhong-shaojing/DP154069/20.jpg,今,regular,zhong-shaojing,DP154069,"[800, 1963, 1010, 2138]"
2365,images/regular/zhong-shaojing/DP154069/21.jpg,也,regular,zhong-shaojing,DP154069,"[241, 372, 445, 541]"
2366,images/regular/zhong-shaojing/DP154069/22.jpg,六,regular,zhong-shaojing,DP154069,"[244, 2498, 436, 2625]"
2367,images/regular/zhong-shaojing/DP154069/23.jpg,南,regular,zhong-shaojing,DP154069,"[807, 2688, 1001, 2865]"
2368,images/regular/zhong-shaojing/DP154069/24.jpg,少,regular,zhong-shaojing,DP154069,"[223, 561, 409, 733]"
2369,images/regular/zhong-shaojing/DP154069/25.jpg,者,regular,zhong-shaojing,DP154069,"[495, 1530, 707, 1732]"
2370,images/regular/zhong-shaojing/DP154069/26.jpg,云,regular,zhong-shaojing,DP154069,"[487, 733, 671, 899]"
2371,images/regular/zhong-shaojing/DP154069/27.jpg,東,regular,zhong-shaojing,DP154069,"[782, 944, 979, 1150]"
2372,images/regular/zhong-shaojing/DP154069/28.jpg,者,regular,zhong-shaojing,DP154069,"[242, 3422, 442, 3608]"
2373,images/regular/zhong-shaojing/DP154069/29.jpg,漢,regular,zhong-shaojing,DP154069,"[511, 1733, 706, 1927]"
2374,images/regular/zhong-shaojing/DP154069/30.jpg,有,regular,zhong-shaojing,DP154069,"[1342, 1876, 1530, 2066]"
2375,images/regular/zhong-shaojing/DP154069/31.jpg,好,regular,zhong-shaojing,DP154069,"[216, 759, 412, 925]"
2376,images/regular/zhong-shaojing/DP154069/32.jpg,魯,regular,zhong-shaojing,DP154069,"[1377, 3405, 1557, 3592]"
2377,images/regular/zhong-shaojing/DP154069/33.jpg,愛,regular,zhong-shaojing,DP154069,"[1389, 2862, 1581, 3055]"
2378,images/regular/zhong-shaojing/DP154069/34.jpg,誠,regular,zhong-shaojing,DP154069,"[220, 1338, 445, 1546]"
2379,images/regular/zhong-shaojing/DP154069/35.jpg,或,regular,zhong-shaojing,DP154069,"[1096, 3055, 1292, 3253]"
2380,images/regular/zhong-shaojing/DP154069/36.jpg,兒,regular,zhong-shaojing,DP154069,"[1379, 3068, 1581, 3248]"
2381,images/regular/zhong-shaojing/DP154069/37.jpg,玄,regular,zhong-shaojing,DP154069,"[1084, 3445, 1272, 3620]"
2382,images/regular/zhong-shaojing/DP154069/38.jpg,趙,regular,zhong-shaojing,DP154069,"[1362, 2675, 1575, 2864]"
2383,images/regular/zhong-shaojing/DP154069/39.jpg,也,regular,zhong-shaojing,DP154069,"[807, 2522, 1010, 2683]"
2384,images/regular/zhong-shaojing/DP154069/40.jpg,方,regular,zhong-shaojing,DP154069,"[771, 1384, 982, 1573]"
2385,images/regular/zhong-shaojing/DP154069/41.jpg,軍,regular,zhong-shaojing,DP154069,"[525, 2529, 732, 2722]"
2386,images/regular/zhong-shaojing/DP154069/42.jpg,其,regular,zhong-shaojing,DP154069,"[232, 2279, 444, 2475]"
2387,images/regular/zhong-shaojing/DP154069/43.jpg,見,regular,zhong-shaojing,DP154069,"[788, 2132, 996, 2323]"
2388,images/regular/zhong-shaojing/DP154069/44.jpg,平,regular,zhong-shaojing,DP154069,"[514, 2922, 724, 3116]"
2389,images/regular/zhong-shaojing/DP154069/45.jpg,言,regular,zhong-shaojing,DP154069,"[476, 349, 668, 533]"
2390,images/regular/zhong-shaojing/DP154069/46.jpg,臺,regular,zhong-shaojing,DP154069,"[792, 1762, 993, 1956]"
2391,images/regular/zhong-shaojing/DP154069/47.jpg,處,regular,zhong-shaojing,DP154069,"[773, 729, 996, 943]"
2392,images/regular/zhong-shaojing/DP154069/48.jpg,法,regular,zhong-shaojing,DP154069,"[1072, 1285, 1263, 1468]"
2393,images/regular/zhong-shaojing/DP154069/49.jpg,陽,regular,zhong-shaojing,DP154069,"[534, 2722, 726, 2910]"
2394,images/regular/zhong-shaojing/DP154069/50.jpg,岳,regular,zhong-shaojing,DP154069,"[791, 2887, 993, 3073]"
